ano,mês,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31
1973,5,0,12.3,0,21,0,0,11.2,0,8,32.3,0,0,0,16,0,0,12.3,0,7,0,0,0,7,0,13.1,0,5.2,0,28.1,0,7.1
1973,6,0,5,0,0,7.1,0,0,0,4,0,0,0,0,0,0,8,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,
1973,7,0,0,0,21.4,0,7.2,0,0,0,8.4,0,0,0,11.3,0,0,0,5,0,0,0,0,0,8.5,0,0,0,12,0,0,0
1973,8,0,0,0,0,0,0,12,0,8.2,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0
1973,9,0,2,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,
1973,10,0,0,0,0,7.1,0,0,21,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,11,0,0,0,4.3,7,0,0,0,0,0,0,8.1,0,0,0,0,3.3,0,0,4.2,0,0,0,21.1,0,0,7.3,0,5,0,
1973,12,0,0,0,0,0,5.8,0,7.2,0,0,0,0,4.2,32,0,9.4,21.2,0,0,12.3,0,0,18,0,21,0,0,0,0,7.8,0
1974,1,4.1,0,0,0,12.2,0,6.2,7.1,0,0,0,0,0,0,0,0,0,8,21.1,25.3,26.2,0,15,0,27.4,0,0,31.4,0,0,0
1974,2,21,0,7.3,5.1,0,4.2,0,8,26.4,0,31.2,0,16,8.4,0,7.1,0,3,0,5.1,0,28.3,0,4.5,0,6.4,12.3,5,,,
1974,3,0,7.5,6.1,7.3,0,9.4,0,18.3,0,21,5.1,3.2,9,12.1,0,36.3,0,11.5,0,7.1,0,5.3,0,12.1,26,6.1,36.2,9.5,41,0,21.5
1974,4,6,9.3,12.1,0,21.2,7.5,14,0,8.1,5.1,7.2,0,0,4,22.1,0,31.3,7,0,9.1,0,21.6,0,12.3,0,15,10.1,0,15.2,0,
1974,5,5.5,5.2,0,7.3,9.1,0,0,0,6.1,0,21.2,0,0,14,0,12,0,6.1,0,0,7.2,0,0,0,0,0,0,0,4.3,0,7.2
1974,6,0,0,0,0,5.2,0,0,4.2,0,7,0,3.4,0,0,0,0,6.4,0,0,0,0,0,0,2.1,0,0,0,0,0,0,
1974,7,0,0,0,0,0,0,8.5,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1974,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0
1974,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1974,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,5.2,0
1974,11,0,0,0,0,7.4,0,0,5.3,0,8.1,0,0,6,0,0,28.1,9,0,0,21.3,0,4.4,0,0,0,5.4,0,0,3.1,0,
1974,12,4.1,0,5.2,0,22,6.3,0,3.5,8.3,0,0,9.2,26.4,0,32.1,0,7.2,0,4.5,7,8.3,0,6,0,21.4,0,9.2,0,8.5,3.1,0
1975,1,31.1,0,4.2,0,14,7.1,6.2,0,3,0,0,0,0,8.1,0,0,26.6,0,3.4,9.3,0,15.1,0,27.4,0,31.3,0,25,0,24.4,0
1975,2,5.1,7.3,0,4.3,0,8,0,21,0,31.2,0,16,0,0,0,0,7.4,0,3.2,0,5.1,0,27.3,0,12,0,0,5.2,,,
1975,3,21.5,0,7.5,41.2,6.1,0,9.4,21,0,18.1,5.2,3.1,0,9,11.4,0,5.3,0,12.2,26.3,0,27.3,0,47.5,0,0,3.1,0,8,11.1,0
1975,4,12.2,14.1,0,51,9.3,0,8.1,7.2,0,5.1,3.3,4,0,22.3,0,4.7,3.5,0,6.4,15.8,0,5.2,31.6,0,7,0,41.9,0,10.2,15.2,
1975,5,7.8,5.1,6.3,21,21,9.1,0,28.3,0,14.2,0,7.1,0,4.4,0,0,12,0,0,0,5.2,0,0,4.1,0,0,3,0,0,6.1,0
1975,6,0,0,0,4,0,7.1,0,8.2,0,3.5,0,6.6,0,0,3,0,0,0,0,0,5.2,0,3.3,0,0,9.4,0,0,0,0,
1975,7,0,0,4.2,0,5.6,0,0,0,9.1,0,7.4,0,7,0,0,6.3,0,0,0,3.5,0,0,0,4.1,0,0,0,0,0,0,0
1975,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,10.5,0,0,0,6.5,4.3
1975,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1975,10,0,0,0,6.5,0,0,0,5.1,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,11,0,5.1,0,6.3,0,0,0,0,7.5,0,3,0,0,0,8.5,0,10.2,0,0,0,0,0,0,21.5,0,0,0,0,0,0,
1975,12,0,0,4.1,0,6.2,0,7.1,0,5,0,0,0,14.3,7.5,0,0,0,12.2,0,0,0,0,16.1,0,4.2,0,0,0,0,21.2,0
1976,1,0,14.4,0,6.3,0,0,7.5,0,14.6,3.3,0,7.2,0,8.1,0,6.5,0,4.4,0,0,21.4,0,5,0,23.2,0,6.1,0,4.4,0,0
1976,2,6.1,7.2,0,4.2,8.3,0,21.2,0,31.3,0,16.1,0,0,0,7.2,3,0,6.3,0,0,2.7,0,27.1,0,12,0,0,14.4,0,,
1976,3,22.2,7.5,0,41.3,0,6.1,0,9.4,18,0,5.3,3.1,0,9.2,0,11.3,0,7,12.3,0,26.2,27,0,47.5,0,4.3,3.1,0,11.2,8.3,0
1976,4,13.1,14.2,0,31.5,0,9.3,8.2,0,7.1,5.3,6.2,3.3,0,22,0,4.1,0,22.4,0,15.3,0,5.2,0,10.1,6.3,0,31.9,10,0,5.4,
1976,5,7.2,0,5.1,0,7.3,9.2,0,22.1,21,0,0,14.1,0,7.2,0,12,0,0,5.2,0,0,0,3,0,0,0,6.1,0,0,0,7.3
1976,6,4.1,0,0,6.5,0,0,0,0,7.3,0,0,0,0,4.2,0,0,0,0,6.4,0,0,14.2,0,0,3.2,0,0,0,0,0,
1976,7,3.1,0,0,2.4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.5,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,
1976,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,5.1,0,0,0,0,6.3,0,3,0,0,0,0,0,0,0
1976,11,0,0,0,0,0,0,0,0,3,4.1,0,0,0,0,0,8.2,0,2,0,0,0,0,5.1,0,3.2,0,3,0,7.2,35.8,
1976,12,0,7.1,0,3.2,0,0,5.3,7.2,0,5,0,4.3,12.1,0,4.2,0,0,0,0,0,3,0,0,0,0,0,0,5,0,8,0
1977,1,9.1,0,6,0,0,5.2,0,7,0,14.1,0,5,4.2,0,0,0,9,2.1,0,5,0,8.1,0,0,0,21.2,0,0,0,0,0
1977,2,0,8.2,7.3,21.2,5.1,0,0,2,0,22.4,7,0,4.2,0,0,9.5,0,14.2,0,12,0,6,0,4.2,7.1,0,5.3,0,,,
1977,3,6,0,7.1,21.3,14.1,0,12.2,0,11.4,0,9.3,4.3,0,3,0,0,7.6,32,21.5,12.3,9,7.5,14,0,5.3,6.2,0,3.3,0,0,7.1
1977,4,0,7,6.3,14.1,0,5.2,0,12.3,0,4.1,0,6.2,0,3.2,0,8.3,9.6,21.2,9,3.3,0,2.2,0,7.1,28.3,8,14.5,0,3.4,0,
1977,5,8.3,3.1,14.3,4.2,7.1,5,0,6.2,0,7.1,3.2,0,0,0,0,8.2,28.1,12,5.2,0,0,3,0,0,0,0,0,0,0,0,0
1977,6,0,0,0,28.6,2.3,0,0,5.1,0,38.4,17.6,14.2,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1977,7,0,0,0,0,3.1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1977,10,0,0,0,0,0,8.3,0,0,10.4,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1977,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,14,3.2,
1977,12,0,0,0,0,0,0,0,0,0,0,0,0,5.3,4.5,20,112.2,21.4,0,0,0,0,0,0,0,0,35.4,46.6,12.2,0,10,32.4
1978,1,8.3,0,3.1,9.2,0.3,0,9.1,0,3.2,0,7,0,0,4.1,0,3.1,0,0,0,5.3,0,0,6,0,21.8,6,0,0,0,0,0
1978,2,4,3.1,0,5,0,0,3.1,0,21,3.1,12.3,0,0,0,0,0,7.2,0,0,0,8.3,0,14.3,6.1,0,9.3,0,0,,,
1978,3,5,0,31.1,0,8,0.4,0,6.2,3.1,0,7.5,8.2,0,9.3,0,0,0,4.5,0,0,21.6,0,0,7,0,0,21.2,0,7.1,6,3.2
1978,4,7.1,2.1,21.3,0,0,0,6.9,2.1,0,3.3,0,2.3,0,4.1,0,24.6,0,7.1,0,0,8.2,7.8,0,0,9.3,0,11.3,0,3.2,0,
1978,5,2.3,3,0,23.4,46.2,0,11.4,0,0,0,23.6,0,0,0,0,0,35,6.1,0,0,17.4,18,2.3,6.4,0,0,0,0,0,0,0
1978,6,0,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1978,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0.8,0,0,3,0,0,0,8,0,0,7.4,0,0
1978,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0
1978,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,
1978,10,4.6,0,0,0,0,0,0,0,35.8,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,10.8,0,0,0,0,0,0,0
1978,11,0,0,0,0,0,0,0,5.4,0,0,0,0,0,11,0,72.2,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,
1978,12,0,0,0,0,1,0,0,0,1.6,0,0,0,0,6.6,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0
1979,1,0,0,0,0,0,0,1.8,2.4,0,0,0,0,0,4.8,3.6,32.4,61,1.4,9,27.8,0,8.8,0,12,5.6,0,0,0,0,30.6,2.6
1979,2,0,0,0,0,0,0,27.2,0,6.6,0,7,0,0,0,0,0,6.4,0,0,0,0,0,14.6,17.4,30,0,0,0,,,
1979,3,17.6,9.4,0,42,18,25,0,0,0,0.8,25.8,0,45.2,0,10.4,0.1,11.6,10.2,0,2.8,7.8,95.4,9.6,5.2,0,0,20.2,3.6,13.2,0.8,0.6
1979,4,0,0,1.2,0,0,0,3.8,3.2,7.4,0,0,8.2,0,0,1.4,0,4.6,13,1.6,39,0.2,1.2,0,0.1,4.6,0.2,14.6,13.4,0,0,
1979,5,2.2,3.4,10.2,2.8,35.2,23.2,7.4,0,13.8,0,0,60.2,3,0,0,55.2,3.6,0,7,0,0,0,0,0,4,0,0,0,0,0,0
1979,6,3.2,9.6,0,0,0,0,0,0,0,6,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1979,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.2,0,40.2,25,8.6,0,0,0,0,0
1979,9,0,0,0,0,0,10.4,5.8,0,0,0,0,0,0,0,0,15.4,0,0,0,0,12.6,25,1.2,0,0,0,0,0,0,0,
1979,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8,6.4,0,0,0,0,0,0,0,0,0,0,0,0
1979,11,0,0,0,0,0,0,0,0,0,0,0,0,38.6,0,0,0,4.6,0,32.6,0,0,0,0,0,0,0,0,0,0,27.2,
1979,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,11.2,94.6,0,47.3,0,0,0,0,0,0,0,0,36.4
1980,1,0,0,0,0,0,6.2,3.8,0,39.8,9.8,30.2,25.7,4.9,30.3,50.4,1.6,0,0,40.8,0,0,0,15.6,0,0,0,0,0,28.6,15.4,0
1980,2,0,0,0,0,0,40.8,0,0,0,6.8,13.6,0,4.2,0,50.2,0,20.8,42.6,35.2,54.4,60.8,75.6,16.4,61.2,27.4,24.8,0,0,45.4,,
1980,3,44.8,16.2,26.8,32.6,50.4,17.2,0,12.4,6.8,0,0,0,0,0,75.8,24.2,0,32.4,0,42.8,0,0,0,0,0,0,0,0,0,0,0
1980,4,0,0,0,0,56.4,32.8,27.2,45.6,76.2,0,0,12.6,0,0,0,0,42.8,0,0,0,0,4.2,0,26.4,72.8,14.6,9.8,0,0,0,
1980,5,0,0,0,22.8,0,0,0,0,13.6,0,0,0,0,0,6.8,0,0,0,36.2,0,0,0,0,0,0,0.6,0,0,42.8,0,0
1980,6,0,0,0,0,46.8,0.8,0,22.8,0,0,0,0,0,0,0,0,0,0.4,0,0,36.4,0,0,72.6,0,0,0,0,0,0,
1980,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,
1980,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,0,0,0,0,0,0
1980,11,0,0,0,0,0,0,0,0,0,6.4,0.1,0,0.6,0,0,31.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,
1980,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0.8,6.4,9.6,19.8
1981,1,0,0,0,0,0,0,0,0,0,0,6.2,4.8,8.4,12.2,0,72.8,32.2,0,0,24.6,0,16.4,0,0,24.2,32.6,15.8,9.4,0,27.2,5.8
1981,2,19.2,5.8,0,14.2,12.8,9.6,0,29.4,0,0,0,0,0,6.2,1.6,0,0,33.2,0,0,0,0,0,0,0,0,0,0,,,
1981,3,0,0,0,0,0,0,0,0,0,0,0,35.4,22.8,18.6,9.2,26.2,0,0,2.6,63.2,0,4.8,45.4,9.2,22.4,22.4,6.2,24.8,35.6,27.8,8.4
1981,4,30.6,21.2,16.8,0,17.4,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,
1981,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,26.8,0,0,0,0,0,0,0,0,0,0,0,0
1981,6,0,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1981,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,8.4,0,0,0,0,0,0,0,0,0,0
1981,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1981,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.8,0,0,0,0,0,0,0,0
1981,11,0,0,0,43.2,0,16.1,1.6,0,0,0,0,0,0,0,0,0,0,0.8,6.4,0,0,9.6,0.3,0.6,0,0,11.2,0,0,0,
1981,12,0,0,0,2.2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,16.6,0,12.8,8.2,6.4,0,0,0,16.6,7.2,10.4
1982,1,0,20.8,0,15.2,0,0,0,22.4,0,0,0,9.6,0,0,3.4,40.2,0,0,0,0,0,2.4,53.8,22.2,8.2,116.6,0,9.2,24.8,4.6,6.2
1982,2,27.4,23.6,13.2,14.6,6.8,0,0,0,0,14.6,16.4,0,2.8,0,27.8,13.4,25.4,55.8,0,0,45.2,54.6,36.8,4.6,0,76.8,9.2,0,,,
1982,3,0,0,32.4,39.8,0,0,22.6,12.8,65.2,0,0,17.4,26.8,18.2,13.6,30.8,0,0,2.6,0,16.2,3.8,0,0,21.8,14.2,9.4,19.2,60.8,4.6,2.4
1982,4,16.2,23.6,25.4,0.8,1.6,26.8,10.2,0,0,0,0,22.4,4.2,59.6,0,1.6,0.2,13.2,17.4,4.2,2.5,0.6,0,32.4,1.8,4.6,11.2,0,13.2,0,
1982,5,0,0,0,11.8,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,6,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1982,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0
1982,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,6.4,14.8,0,0,0
1982,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,34.2,0,0,0,
1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,23.8,10.4
1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,2.6,0,23.4,40.6
1983,2,0,0,7.4,6.2,0,26.8,0,5.6,0,3.8,0,0,10.4,11.6,0,0,6.4,0,0,6.2,0,0,0,0,0,0,0,0,,,
1983,3,0,0,0,0,0,3.4,0,4.2,29.8,0,0,0,0,0,0,0,0,0,0,0,6.4,125.8,0,0,10.6,76.2,0,0,31.8,0,0
1983,4,0,0,0,50.4,0,0,81.2,31.4,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1983,5,11.8,0,0,0,0,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1983,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1983,10,0,0,0,15.4,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,
1983,12,0,0,0,0,0,0,0,0,0,28.6,0,0,0,0,0,0,6.2,0,0,10.4,8.8,10.6,17.5,0,0,0,6.3,0,0,0,18.6
1984,1,0,0,48.4,0,10.4,0,33.6,0,0,8.4,31.2,0,0,0,3.6,0,0,0,34.4,16.2,0,17.6,0,21.8,0,0,0,0,25.6,0,10.4
1984,2,0,0,0,25.4,15.6,0,10.8,0,0,15.4,0,10.2,0,19.6,18.3,24.4,0,0,0,40.4,0,0,0,6.4,0,2.4,0,21.4,21.4,,
1984,3,49.5,13.3,15.4,0,42.2,18.6,13.5,28.6,0,0,0,0,47.5,80.1,0,0,0,23.3,0,0,0,0,0,0,9.4,0,16.5,0,0,10.4,40.3
1984,4,15.4,38.5,16.1,16.4,12.3,43.5,25.4,0,0,20.3,0,0,23.5,0,0,0,14.2,23.4,0,41.3,0,40.4,0,11.3,43.3,0,0,0,5.4,10.3,
1984,5,0,1.6,35,5.3,8,24.4,9.6,0,20.6,0,0,0,10.8,6.2,58.8,0,6.4,0,0,16.5,48.3,50.5,0,0,0,0,0,0,0,0,0
1984,6,0,0,0,0,5.4,12.6,7,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1984,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0
1984,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,31,9.4,44.4,1.8
1984,9,0,0,0,0,0,7.6,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,20.2,0,0,0,0,0,
1984,10,0,0,0,0,0,3.8,0,0,0,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0
1984,11,0,0,0,0,0,0,0.8,0,0,0,0,0,0,31.6,0,0,0,13.2,0,0,0,0,0,0,0,0,0,0,1.6,0,
1984,12,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,20.4,11.2,0,0,0,0,0,8.3
1985,1,0,3.3,56.5,0,1.4,16.1,1.6,15.3,0,24.4,12.1,0,16.4,0,34.6,0,40.3,27.3,4.4,0,0,2.4,36.3,18.1,2.3,0,10.3,32.4,2.1,10.3,1.1
1985,2,0,0,3.1,13.3,46.4,2.4,20.2,22.1,0,35.3,13.3,11.6,26.1,46.4,12.2,0,1.4,35.2,117.2,3.3,30.4,57.4,12.2,14.1,32.6,4.2,0,0.3,,,
1985,3,0,0,14.1,6.8,7.4,3.2,14.1,0,35.4,33.8,0.2,46.4,3.8,0,0,14.8,56.6,12.4,12.8,79.6,0,36.1,9.4,13.1,11.6,4.4,0,2.4,0,71.8,4.4
1985,4,25.6,14.4,17.1,0,0.3,0.5,0.2,1.6,1.8,7.8,23.8,1.9,0,2.6,6.6,4.8,47.4,10.6,14.2,2.4,25.2,0,4.6,21.2,11.8,9.2,22.4,39.2,8.4,10.8,
1985,5,0,13.6,44.6,9.8,4.2,17.4,17.6,27.8,2.8,33.4,8.2,0,23.2,32.8,1.8,16.8,0,0,0,3.4,0,11.4,3.4,9.2,12.8,0,0,0,0,2.8,3.8
1985,6,0,0,0,1.8,12.4,1.2,6.8,0,0.3,0,0,19.6,4.9,17.3,0,0,0,13.2,6.3,0.5,0,0,0,0,0,0,0,0,0,0,
1985,7,0,0,0,0,21.8,0,0,0,13.4,0,0.5,5.6,4.4,0,0,0,21.4,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
1985,8,0,0,0,0,0,0,35.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8.4,0,0,0,0,0,0,0,0,0,0,0,0,66.2
1985,11,27.8,0,0,14.5,1.7,14.7,0,0,5.4,8.2,0,0,0,0,0,0,1.7,7.7,0,0,0,0,0,0.3,0,0,0,0,6.9,0,
1985,12,0,0,0,0,44.3,25.9,0,0.7,0,12.2,7.5,0.7,1.9,44.5,0,0,0,0,31.1,0.8,0,0.5,0.8,3.7,0.2,0.3,37.8,17.7,59.4,2.3,34.6
