ano,mês,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31
1985,12,0,0,0,0,0,7.8,0,0,28.6,27.6,10.2,1,7.8,1,0,0,2.2,0,83.2,0,0,1,0,81.8,6,8,38,3,27.6,2,30.2
1986,1,5,0,3.6,0,0,0,4.2,0,6.8,0,5.6,0,0,0,0,0,13.2,0,0,0,0,0,4,13.8,0,0,0,62,0,17.2,52.8
1986,2,95.6,7.2,4.8,22.8,7.1,31.2,0,6.2,2,0,0,30.8,0,16.2,15.4,1,28.2,6.8,0,0,36.4,4,0,0,11.6,1.2,0,9.2,,,
1986,3,0,0,0,53.2,10.4,22.4,0,9.6,18.2,25,0,20,15.6,21.2,4.6,2.2,30,52.6,0,21,47.8,9.8,44.4,21,12.4,9,5.4,0,42,32.4,0
1986,4,11.2,57.2,54.8,25,0,0,33.6,7.8,20.4,15.2,35,15.2,19.2,31.6,18,12.4,24,43,0,0,30,0,0,4.2,31.6,70.1,7.4,7.6,0,45,
1986,5,0,0,19,27.2,0,0,0,4.4,22.4,0,0,0,0,0,6.2,6,0,0,6.4,5.6,0,0,0,0,0,0,0,5.2,0,2,7.8
1986,6,0,2.2,0,0,18.8,8.4,0,0,0,0,0,0,3.2,11.2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,
1986,7,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4.8,0
1986,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,
1986,10,13.4,0,0,0,0,0,0,10.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,24,0,0,0,0,0
1986,11,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,9,0,0,0,
1986,12,7.4,0,4.2,0,0,0,0,0,0,0,17.2,0,0,0,0,0,0,0,0,0,15.4,0,2.8,0,12.4,0,0,0,6,29,15
1987,1,10.6,0,33,4,0,0,12.2,0,0,0,3.8,0,0,0,0,0,5,35.4,0,26,3.2,0,0,0,0,0,0,0,0,0,0
1987,2,0,0,0,0,0,0,0,5.4,0,32.2,2.8,70.6,50.6,58.6,0,0,26,28,3.4,0,0,0,39.6,62.4,0,0,0,0,,,
1987,3,18,0,0,15,0,6.2,0,0,52.4,21,0,7.8,0,39.4,0,5,35,10.4,37.4,84.6,4.6,36.4,0,0,22,0,0,25,24.2,6,0
1987,4,0,0,0,0,39.4,3.4,3,0,3.4,7.6,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,7,39.2,0,0,23.8,0,
1987,5,8.6,0,0,5.4,0,8.4,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,6,6,0,13.6,0,0,0,0,5,0,0,0,0,27.2,0,0,24,0,6,0,0,0,0,0,0,0,0,0,0,5,0,
1987,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
1987,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2.9,0,7,13,0,0,0,0,
1987,10,0,0,0,15,0,0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,11,0,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.1,
1987,12,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,100,8,0,0,0,0
1988,1,0,0,99,0,4,0,0,0,0,50.1,0,100.5,115,0,0,65,0,52,211,8,7.6,0,0,5,81.7,11.3,0,6.5,25,8,0
1988,2,0,0,4.7,19,0,0,3,0,0,0,0,9,0,6,0,1,7,35,9.5,0,0,0,0,2,22,0,20,0,0,,
1988,3,1,0,0,0,38.2,17,0,10,4,2,65.2,23,4.2,36.4,11,50,0,0,9,39,25.6,50.7,42,36,3,12,7.3,18,1,60,42
1988,4,78.4,0,58,2,2,3,0,1,30.6,22,91,4,24,2,5,0,5,6,2,7,15,10,4,60.3,0,0,9,30.3,4,19,
1988,5,3,6,7,7,14,14,15.9,0,0,0,0,2,0,0,0,13,25.9,0,0,0,0,0,5,2,0,0,0,0,0,0,0
1988,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,70.5,0,0,0,0,0,0,30.5,0.2,0.1,52.9,76.1,5,0,0,
1988,7,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
1988,8,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,
1988,10,7.7,0,0,0.5,0,0,0,0,0,0,0,0,0,0,56.1,0,0,0,0,0,0,0,0,0.5,0,3.2,0,0,0,0,0
1988,11,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5.4,
1988,12,0,0.5,0,0,6.6,0,0,9,51,0.3,0,0,0,0,0,37.1,10.8,22.1,0.7,0,0,0.4,10.8,10.1,0,0,0,0,0,4.8,0
1989,1,5.3,8,0,0,0,0,0,0,10.5,0,0,5.4,2.5,25.1,12.5,0,0,0,0,0,0,0,0,0,2.2,1.5,0,4,0,2.5,1
1989,2,3.3,3.7,0.9,0,6.1,2.5,1.7,0.4,2.5,12.5,0,3.1,0,15.1,0,10.1,0,5.7,0,0,0,9.7,0.4,11,11.1,23.1,27,2,,,
1989,3,18.6,7.3,3.5,1.1,0,58,5.9,18.7,0,7,0,7.1,3.3,0,0,0,10.3,7,60,0,4,36,0,6.3,26.6,64,0,6.5,1.7,2.3,0
1989,4,17,3.3,2.1,0,70.8,2.2,1.9,20.4,0,4.4,30.3,3.1,5.1,8.1,8.2,26,3.5,5.4,0,0,0.2,2.4,2.9,2.9,7,23,31,20,72,16.5,
1989,5,0,0,28,11,1.3,1.3,0,34,79,24,24,40,0,0,20,0,23,8,82,10,2.7,0,0,0,0,0,23,0,0,7.1,3.1
1989,6,20,9,0,0,0,0,0,0,0,0,4.5,0,3.2,24,0.3,0,0,4,0,4.5,5.6,0,0,1.1,0,0,0,2.8,0,0,
1989,7,0,2.9,0,0,0,1.3,1,6.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,6.6,0,0,0
1989,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,18,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
1989,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.5,8.3,0,
1989,10,0,0,3.8,2.9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,30,0,0,0,0,0,0,0,0,0
1989,11,4.8,0,0,0,1.6,0,0,5.1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,
1989,12,0,0,0,0,0,0,4.2,3.5,0,0,0,0,0,40,0,0,39,0,127.1,6.2,34,0,2,9.1,21,68,0,20,0,0,0
1990,1,0,0,0,0,0,0,0,0,15,32,0,0,0,0,0,52,0,0,0,0,0,0,0,0,11,11,0,11,42,0,0
1990,2,0,3.6,0,0,0,8.5,0,0.5,3.7,46,4.3,0,0,0,3.7,0,62,0,80,43,0,6.2,0,2.6,25,2.4,36,22,,,
1990,3,0,0,0,0,8,41,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,39,0,0,51,12,0,9.5,48,27,19
1990,4,0,0,9.3,28,9,0,55,32,8,0,0,0,0,0,0,0,0,2.2,0,29,0,0,5.3,0,42,8.4,22,3.5,2.2,0,
1990,5,8,13,5.6,8.6,0,0,0,0,0,0,0,0,0,0,3.5,6.2,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0
1990,6,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1990,7,52,0,4.9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
1990,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,
1990,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1990,11,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,29,0,15,0,0,0,0,0,28,0,0,0,
1990,12,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,3.9
1991,1,0,0,0,0,0,0,19,56,0,0,0,0,0,3.6,0,0,0,42,0,0,0,7.2,62,0,0,0,0,0,0,0,0
1991,2,0,88,8.5,17,0,18,140,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1991,3,0,88,0,17,36,7,0,0,0,38,0,0,23,0,0,0,0,75,0,0,12,0,10,23,0,0,50,0,0,0,0
1991,4,0,47,0,8.5,25,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,32,24,0,0,0,0,0,0,
1991,5,0,0,0,0,33,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,6,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1991,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,
1991,10,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1991,11,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,
1991,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0
1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,1.7,0,6.9,0,0,0.3,1.3,6.1,0,1.2,25.6,0,0,25.1
1992,2,0,0,1.7,0,0,0,0,1.2,0,4.9,0,5.6,2.2,0,0,0.3,2.3,4.3,24,28,9.5,0,6.2,1.3,0,0,30,3.1,0,,
1992,3,0,2.4,1.9,10,32,0,0,6.7,2.1,5.8,13.2,8.7,3.7,6.3,0,0,2.1,24.2,0,32.7,0,0.8,0,122.7,25.4,14.1,0,0,19.1,2.7,7.3
1992,4,4.1,22.5,15.9,0,0,14.9,3.3,0,0,8.7,0,10.9,0,0,14.1,24.7,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,
1992,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,1.6,5.7,0,0,0,18.5,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9,0,
1992,7,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1992,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0
1992,11,0,0,0,0,0,0,0,85.9,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,13.2,0,
1992,12,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,3,1.6,0,1,0,0,1.2,42.2,1.9
1993,1,0,0,10.9,0,2,21.9,40.4,17.1,0,0,0,0,0,0.7,24.9,0,40.3,0,28.3,0,0,0,0,0,2.1,0,0,0,0,50.3,8
1993,2,15.7,0.3,12.2,0,0,0,0,0.7,4.8,0,0,0,3.1,8.4,2.6,12.7,24.6,15.2,0,4.8,0,0,0,41.8,0,5.8,0,0,,,
1993,3,0,21.2,3.8,2.2,22.7,33.3,0.9,0,0,0,0,0,33.9,0,0,4.1,22.7,0,0,0.6,1.6,0,8.3,13.2,1.6,29.1,0,16.8,17.1,23.7,15.9
1993,4,0,0,0,5.1,0,0.6,0,0,0,2.6,0,12.4,0,0,0,38.2,82.3,0,39.3,26.6,0,15.1,0,0,22.3,7.3,0,4.3,0.7,0,
1993,5,2.9,7.6,44.9,6.6,0,0,0.3,0,0,0,0,0,3,0,2.5,0,0,1.3,0,0,0.6,10,10,0,0,0,0,0,0,0,0
1993,6,0,0,0,0,0,0,0,0,0,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1993,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,
1993,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,41.6,0,0
1993,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,0,0,0,0,60.3,0,0,
1993,12,0,0,0,0,0,17,0,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,12.2,0,30.5,20.5,0,0,0
1994,1,30.4,0,0,10,20.5,5.2,3.6,2.3,0,20.5,0,0,5.5,6,20.2,0,20.3,5,0,0,0,10.7,10.3,0,20.5,0,0,0,20.7,0,0
1994,2,0,0,0,0,30.6,10.1,10.5,5,5.5,30.7,7,0,20.1,0,6,6,0,5.5,10.5,0,10.7,0,6,0,0,0,20.9,10.6,,,
1994,3,5,8,0,10.5,0,70.7,6,0,5.5,10.5,10.4,5.4,3.2,10.3,60.7,4.4,0,0,0,20.3,5,0,0,70.7,20.8,80.8,0,10.2,70.8,10.5,10.6
1994,4,5,0,0,20.2,0,50.6,10.5,10,0,90.3,8,6,10.4,3,6,10.9,10.6,20.4,10.1,10.8,0,0,0,0,0,0,0,9.3,0,0,
1994,5,30.4,0,30.1,0,0,0,0,0,0,7,0,0,0,10.1,10,0,20.3,0,0,0,0,20.9,8,5,0,0,0,0,10.9,0,0
1994,6,0,0,5,10.3,20.4,0,10.4,0,0,0,20.4,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,3,0,10,0,
1994,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,8,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1994,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1994,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
1994,12,0,0,0,0,0,0,0,0,0,10.3,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,20.4,0,20.3,3,10,0
1995,1,0,10.6,0,0,0,0,4,0,6,2,0,20.6,0,10.4,0,0,0,0,0,10,0,8,10.6,0,0,0,0,0,0,0,0
1995,2,0,50.4,10.4,20.7,0,10.8,0,0,0,40.4,10.3,0,0,0,7,0,0,50,10.6,0,80.7,50.3,10.8,8,0,20,0,0,,,
1995,3,10,40.4,6,0,0,0,0,10.8,0,0,10.4,0,0,30.4,80.4,0,0,0,0,10.9,0,0,3,7,9,10.1,0,0,0,4,5
1995,4,10.1,40.4,40,0,0,80.6,30.4,0,10.9,50,0,2.4,0,10.8,10.7,10.2,6,0,0,10.8,5,90.5,3,0,0,8,0,10.1,7,3,
1995,5,50.8,10.3,10.1,20.5,10.8,10.1,50.4,10,0,0,0,0,0,0,10.1,0,0,4,0,8.7,0,30,0,4.3,0,0,10,35,10.6,5,3
1995,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,
1995,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1995,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1995,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1995,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,
1995,12,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,0,0,0,0,0,0,0,6,0,0,0,40,0,10.5,8,0,6,0,0,10.8,6,0,0,20,0,0,0,6,0,0,0
1996,2,0,0,0,5,23,40,0,0,0,0,0,0,0,6.3,0,10,25,0,7,30,0,7,5.3,0,8,10.4,10.3,10.4,20,,
1996,3,7,40,60,0,20,10,5,0,0,0,0,5,35,0,0,10,10,20,0,7,0,0,7,0,0,7.6,0,43,0,0,0
1996,4,0,10.3,0,0,0,10.9,0,0,46.3,3.2,10.6,0,0,4.2,0,5.2,27.2,0,10,5.2,65.2,0,60.3,5.4,7,10.5,10.2,28.7,0,45,
1996,5,10.2,0,0,0,0,0,0,10.5,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0
1996,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1996,10,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,10.3,0,0,5.3,0,0,
1996,12,0,0,0,10,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,38,0,93,0,0,7.5,0,0,0,32,0,0,0,4.3,9.8,0,0,0,0,10,0,0,0,6.5,0,0,0,39,0,35.3,10
1997,2,0,8.4,0,0,10.2,30,0,7.5,0,0,5,0,10.8,0,3.3,0,0,0,25,0,0,0,6.3,0,0,0,0,0,,,
1997,3,0,0,0,0,27,0,0,10.5,0,10,23,0,0,0,0,0,0,10,3.9,0,0,0,29.7,10.5,27,0,34.2,65,0,87,10.3
1997,4,0,10.9,0,0,8.7,10.2,0,10.7,0,47.3,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,46,0,56,32.4,0,
1997,5,3.4,0,0,38,37.2,0,6.5,0,9.5,6.5,0,0,0,0,25,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0
1997,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1997,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1997,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,35,0,0,0,0,0,0,0,0,0,0,0
1997,11,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1997,12,0,0,0,0,0,0,0,0,0,0,10.7,10.6,0,0,0,0,10.5,0,0,0,28,9,0,10,0,0,0,0,0,0,35
1998,1,0,0,0,0,0,0,0,0,10.3,0,8.5,23,0,0,0,0,0,0,0,0,25,63.5,0,0,10.4,58,10.2,4.9,8.9,27,8.9
1998,2,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,7.5,0,0,0,0,0,57,0,,,
1998,3,10.5,4.3,3.7,0,0,28,0,0,6.9,3.7,0,0,0,0,0,10.3,10.7,53,0,0,45,0,0,35,0,0,0,0,28,0,4.6
1998,4,0,48,50,0,24,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,
1998,5,0,0,0,54.7,0,5.6,0,0,4.7,0,0,0,0,7.9,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0
1998,6,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,40,43.5,0,0,0,0,0,0,0,0,0,0,0,0,
1998,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0,0,0,0,0,0,
1998,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,5,0,0,0,0,0,0,0,0,0,0
1998,11,0,10.3,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7.5,0,0,63,0,0,
1998,12,0,8,3.5,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,3.8,0,0,26,0,10.6,0,0,0,0,25,0,0,8.4
1999,1,0,0,0,0,0,0,0,0,0,4.5,10.5,0,0,0,0,0,20,28,5.4,0,0,0,5.6,0,0,0,0,0,0,0,10.3
1999,2,0,10.4,35,10.7,0,0,4.9,0,9.3,0,0,10.6,0,0,7.5,0,0,25,6.2,28,0,0,29,0,35,0,10.9,0,,,
1999,3,0,5.4,0,0,0,0,47,0,9.5,2.9,0,29,54,0,0,0,26,23,31,32,10.6,0,0,50,0,0,40,0,0,27,23
1999,4,10.7,0,27,61,5.8,0,6.2,0,0,0,10.2,9.3,98,0,0,8.4,0,0,0,0,0,0,0,7,38,10,0,0,0,6.3,
1999,5,10.5,7.2,0,0,10.9,4.3,0,8.7,0,0,10.4,8,7.5,10.6,20.3,30.5,0,8,0,4,10.5,0,0,0,0,0,0,0,0,0,0
1999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,
1999,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,11,20.5,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,8,0,0,0,0,0,0,0,0,
1999,12,0,0,0,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10.4,53,0,57,39,25,0,0,25,0,10.6
2000,1,0,0,0,10,0,0,25,0,36,0,10.6,0,10.9,0,25,0,0,0,0,10.7,0,0,0,36,0,0,0,0,0,0,0
2000,2,0,38,0,0,0,0,5.6,0,8,57,0,0,0,0,35,8,57,23,0,26,10.3,0,89,23,0,0,0,5.4,0,,
2000,3,59,4.5,0,24,27,28,57,0,24,9.3,10,0,0,10.8,0,0,0,20,0,35,0,10.7,10.3,10.6,0,8,0,38,10,25,0
2000,4,0,0,46,10.6,0,0,0,39,0,10,0,28,46,45,0,0,48,0,0,37,0,0,0,10.7,0,0,0,0,0,0,
2000,5,0,0,20.4,5,0,0,0,30.4,20.2,0,0,0,0,0,0,0,0,10,0,0,0,30.5,0,0,0,0,0,0,0,50.3,30.1
2000,6,2,0,0,0,0,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,24,9.3,0,0,0,0,0,0,0,
2000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,9.3,0,0,0,0,0,0,0,0
2000,8,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,83,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0
2001,1,10.6,0,10,9.3,23,10.3,0,9.3,0,0,0,0,65,0,0,0,0,0,23,0,58,0,0,0,24,0,0,0,0,0,0
2001,2,0,10.6,10,0,0,0,0,0,0,47,9.3,0,23,24,0,0,0,9.3,0,10.1,10.8,10,0,32,0,23,0,20,,,
2001,3,45,23,20,0,0,0,10.5,10,0,0,24,29,23,10.7,9.5,0,8,0,0,68,0,0,65,32,0,0,0,0,10,9.3,23
2001,4,32,9.3,23,10.3,10.8,0,0,23,0,10,62,10.6,9.3,0,10.2,0,0,23,10,0,10.5,0,0,10,0,0,0,10,10.6,24,
